project_id,transaction_id,tract_geoid_2010,metro_2010,year,cde_name,qlici_amount,city,state,zip,purpose,qalicb_type,multi_cde,multi_tract
AK0020,32,02090000300,Non-Metropolitan,2006,"Alaska Growth Capital BIDCO, Inc.",495000,Fairbanks,AK,99701,Business Financing,NRE,NO,NO
AK0021,33,02290000200,Non-Metropolitan,2006,"Alaska Growth Capital BIDCO, Inc.",1200000,Stevens Village,AK,99774,Business Financing,NRE,NO,NO
AK0022,34,02188000200,Non-Metropolitan,2010,"Alaska Growth Capital BIDCO, Inc.",13657023,Kotzebue,AK,99752,Business Financing,NRE,NO,NO
AK0022,35,02188000200,Non-Metropolitan,2010,"Alaska Growth Capital BIDCO, Inc.",3803972,Kotzebue,AK,99752,Business Financing,NRE,NO,NO
AK0025,36,02170000102,Non-Metropolitan,2006,"Alaska Growth Capital BIDCO, Inc.",348750,Talkeetna,AK,99676,Business Financing,NRE,NO,NO
AK0026,37,02122000100,Non-Metropolitan,2004,"Alaska Growth Capital BIDCO, Inc.",1000000,Tyonek,AK,99682,Business Financing,NRE,NO,NO
AK0027,38,02180000100,Non-Metropolitan,2004,"Alaska Growth Capital BIDCO, Inc.",2138132.6,Unalakleet,AK,99684,Business Financing,NRE,NO,NO
AK0029,41,02020001400,Metropolitan,2012,"Lower Brule Community Development Enterprise, LLC",2720269,Anchorage,AK,99503,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
AK0029,42,02020001400,Metropolitan,2012,"Lower Brule Community Development Enterprise, LLC",6018731,Anchorage,AK,99503,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
AK0029,43,02270000100,Non-Metropolitan,2011,"Alaska Growth Capital BIDCO, Inc.",22270365,Marshall,AK,99585,Business Financing,NRE,YES,NO
AK0029,44,02270000100,Non-Metropolitan,2011,"Alaska Growth Capital BIDCO, Inc.",7307220,Marshall,AK,99585,Business Financing,NRE,YES,NO
AK0029,45,02020001400,Metropolitan,2012,"USBCDE, LLC",4414450,Anchorage,AK,99503,Business Financing,NRE,YES,NO
AK0029,46,02020001400,Metropolitan,2012,"USBCDE, LLC",2085550,Anchorage,AK,99503,Business Financing,NRE,YES,NO
AK0029,47,02188000100,Non-Metropolitan,2012,"Travois New Markets, LLC",8185400,Baldwin,AK,99771,Business Financing,NRE,YES,NO
AK0029,48,02188000100,Non-Metropolitan,2012,"Travois New Markets, LLC",3574600,Baldwin,AK,99771,Business Financing,NRE,YES,NO
AK0029,49,02270000100,Non-Metropolitan,2011,"Travois New Markets, LLC",16916845,Anchorage,AK,99518,Business Financing,NRE,YES,NO
AK0029,50,02050000100,Non-Metropolitan,2011,"Travois New Markets, LLC",6260155,Anchorage,AK,99518,Business Financing,NRE,YES,NO
AK0029,51,02020001300,Metropolitan,2011,"Waveland Community Development, LLC",19087200,Bethel,AK,99509,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
AK0029,52,02020001300,Metropolitan,2011,"Waveland Community Development, LLC",4912800,Bethel,AK,99509,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
AK0029,53,02020001400,Metropolitan,2012,"Waveland Community Development, LLC",21264438,Anchorage,AK,99503,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
AK0029,54,02020001400,Metropolitan,2012,"Waveland Community Development, LLC",7135562,Anchorage,AK,99503,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
AK0029,39,02020001400,Metropolitan,2013,"CNB Economic Development Company, LLC",6018731,Anchorage,AK,99503,Business Financing,NRE,YES,NO
AK0029,40,02020001400,Metropolitan,2013,"CNB Economic Development Company, LLC",2351269,Anchorage,AK,99503,Business Financing,NRE,YES,NO
AK0030,55,02290000300,Non-Metropolitan,2011,"Travois New Markets, LLC",5706453,Galena,AK,99741,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AK0030,56,02290000300,Non-Metropolitan,2011,"Travois New Markets, LLC",1937547,Galena,AK,99741,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AK0032,57,02020001100,Metropolitan,2012,"Consortium America, LLC",3014400,Anchorage,AK,99501,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
AK0032,58,02020001100,Metropolitan,2012,"Consortium America, LLC",905600,Anchorage,AK,99501,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
AK0032,59,02020001100,Metropolitan,2012,"Wells Fargo Community Development Enterprises, Inc.",5277000,Anchorage,AK,99501,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
AK0032,60,02020001100,Metropolitan,2012,"Wells Fargo Community Development Enterprises, Inc.",2223000,Anchorage,AK,99501,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
AK0032,61,02020001100,Metropolitan,2012,"Brownfield Revitalization, LLC",4521600,Anchorage,AK,99501,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
AK0032,62,02020001100,Metropolitan,2012,"Brownfield Revitalization, LLC",1358400,Anchorage,AK,99501,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
AK0033,63,02020000600,Metropolitan,2006,"Alaska Growth Capital BIDCO, Inc.",150000,Anchorage,AK,99501,Business Financing,NRE,NO,NO
AK0034,64,02020000600,Metropolitan,2006,"Alaska Growth Capital BIDCO, Inc.",297000,Anchorage,AK,99501,Business Financing,NRE,NO,NO
AK0035,65,02020001000,Metropolitan,2011,"Alaska Growth Capital BIDCO, Inc.",100000,Anchorage,AK,99501,Business Financing,NRE,NO,NO
AK0036,66,02290000400,Non-Metropolitan,2011,"Alaska Growth Capital BIDCO, Inc.",300000,Anvik,AK,99558,Business Financing,RE,NO,NO
AK0036,67,02290000400,Non-Metropolitan,2011,"Alaska Growth Capital BIDCO, Inc.",100000,Anvik,AK,99558,Business Financing,RE,NO,NO
AK0037,68,02020001400,Metropolitan,2017,Clearinghouse Community Development Financial Institution,6690000,Anchorage,AK,99503,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AK0037,69,02020001400,Metropolitan,2017,Clearinghouse Community Development Financial Institution,3110000,Anchorage,AK,99503,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AK0038,70,02050000100,Non-Metropolitan,2017,"National Community Fund I, LLC",10365500,Hooper Bay,AK,99604,Business Financing,NRE,NO,NO
AK0038,71,02270000100,Non-Metropolitan,2017,"National Community Fund I, LLC",2285500,Hooper Bay,AK,99604,Business Financing,NRE,NO,NO
AK0038,72,02290000300,Non-Metropolitan,2017,"National Community Fund I, LLC",2049000,Hooper Bay,AK,99604,Business Financing,NRE,NO,NO
AL0001,73,01073001902,Metropolitan,2006,"Wachovia Community Development Enterprises, LLC",11250000,Birmingham,AL,35206,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AL0001,74,01073001902,Metropolitan,2006,"Wachovia Community Development Enterprises, LLC",2750000,Birmingham,AL,35206,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AL0001,75,01073001902,Metropolitan,2006,"Wachovia Community Development Enterprises, LLC",400000,Birmingham,AL,35206,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AL0002,76,01073002700,Metropolitan,2007,"Cahaba Community Development, LLC",1000000,BIRMINGHAM,AL,35203,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AL0003,77,01073004500,Metropolitan,2009,Greystone CDE LLC,2270000,Birmingham,AL,35233,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AL0003,78,01073004500,Metropolitan,2009,Greystone CDE LLC,1230000,Birmingham,AL,35233,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AL0004,79,01073004500,Metropolitan,2007,"Cahaba Community Development, LLC",16250000,BIRMINGHAM,AL,35233,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AL0005,80,01073005909,Metropolitan,2010,"HFHI-SA NMTC I, LLC",5908129,Birmingham,AL,35205,Real Estate – Construction–Housing-Single Family,RE,NO,NO
AL0006,81,01073004500,Metropolitan,2007,"Cahaba Community Development, LLC",18200000,BIRMINGHAM,AL,35205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AL0007,82,01121011300,Non-Metropolitan,2008,"National New Markets Tax Credit Fund, Inc",122500,Childersburg,AL,35150,Business Financing,NRE,NO,NO
AL0008,83,01069041400,Metropolitan,2008,"Eclypse Development Partners I, LLC",2500000,Dothan,AL,36303,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AL0009,84,01097001200,Metropolitan,2008,"National New Markets Tax Credit Fund, Inc",2100000,Mobile,AL,36610,Business Financing,NRE,NO,NO
AL0010,85,01097001200,Metropolitan,2008,"National New Markets Tax Credit Fund, Inc",1400000,Mobile,AL,36602,Business Financing,NRE,NO,NO
AL0011,86,01097006701,Metropolitan,2008,"HFHI-SA NMTC I, LLC",4033024,Wilmer,AL,36587,Real Estate – Construction–Housing-Single Family,RE,NO,NO
AL0012,87,01059973500,Non-Metropolitan,2003,"Eclypse Development Partners I, LLC",5000000,Red Bay,AL,35582,Business Financing,NRE,NO,NO
AL0013,88,01097007300,Metropolitan,2011,"AMCREF Community Capital, LLC",8407709,Bayou Labatre,AL,36509,Business Financing,NRE,NO,NO
AL0014,89,01073004000,Metropolitan,2011,"Empowerment Reinvestment Fund, LLC",7270000,Birmingham,AL,35211,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
AL0014,90,01073004000,Metropolitan,2011,"Empowerment Reinvestment Fund, LLC",2330000,Birmingham,AL,35211,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
AL0014,91,01073004000,Metropolitan,2011,"Wells Fargo Community Development Enterprises, Inc.",3635000,Birmingham,AL,35211,Business Financing,SPE,YES,NO
AL0014,92,01073004000,Metropolitan,2011,"Wells Fargo Community Development Enterprises, Inc.",1365000,Birmingham,AL,35211,Business Financing,SPE,YES,NO
AL0015,93,01107050400,Non-Metropolitan,2012,"WNC National Community Development Advisors, LLC",4294800,Aliceville,AL,35442,Business Financing,NRE,YES,NO
AL0015,94,01107050400,Non-Metropolitan,2012,"WNC National Community Development Advisors, LLC",1525200,Aliceville,AL,35442,Business Financing,NRE,YES,NO
AL0015,95,01107050400,Non-Metropolitan,2012,Rural Development Partners LLC,15307600,Aliceville,AL,35442,Business Financing,NRE,YES,NO
AL0015,96,01107050400,Non-Metropolitan,2012,Rural Development Partners LLC,5702400,Aliceville,AL,35442,Business Financing,NRE,YES,NO
AL0015,97,01107050400,Non-Metropolitan,2012,CEI Capital Management LLC,13916000,Aliceville,AL,35442,Business Financing,NRE,YES,NO
AL0015,98,01107050400,Non-Metropolitan,2012,CEI Capital Management LLC,5484000,Aliceville,AL,35442,Business Financing,NRE,YES,NO
AL0015,99,01107050400,Non-Metropolitan,2012,"Wells Fargo Community Development Enterprises, Inc.",2845600,Aliceville,AL,35442,Business Financing,NRE,YES,NO
AL0015,100,01107050400,Non-Metropolitan,2012,"Wells Fargo Community Development Enterprises, Inc.",1154400,Aliceville,AL,35442,Business Financing,NRE,YES,NO
AL0015,101,01107050400,Non-Metropolitan,2012,"Wells Fargo Community Development Enterprises, Inc.",1010100,Aliceville,AL,35442,Business Financing,NRE,YES,NO
AL0015,102,01107050400,Non-Metropolitan,2012,"Wells Fargo Community Development Enterprises, Inc.",2489900,Aliceville,AL,35442,Business Financing,NRE,YES,NO
AL0016,103,01101001600,Metropolitan,2012,"USBCDE, LLC",3500000,Montgomery,AL,36107,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
AL0016,104,01101001600,Metropolitan,2012,"Community Hospitality Healthcare Services, LLC",13531500,Montgomery,AL,36107,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
AL0017,105,01097000200,Metropolitan,2005,Liberty Bank and Trust Company,14000000,Mobile,AL,36602,Business Financing,NRE,NO,NO
AL0018,107,01065040300,Metropolitan,2013,"River Gorge Capital, LLC",4500000,Greenville,AL,36037,Business Financing,NRE,YES,NO
AL0018,106,01065040300,Metropolitan,2013,Boston Community Capital Inc.,3201500,Akron,AL,35411,Business Financing,NRE,YES,NO
AL0019,108,01089003000,Metropolitan,2013,"Stonehenge Community Development, LLC",2500000,Huntsville,AL,35801,Business Financing,NRE,YES,NO
AL0019,109,01089003000,Metropolitan,2013,"Stonehenge Community Development, LLC",2930750,Huntsville,AL,35801,Business Financing,NRE,YES,NO
AL0019,110,01089003000,Metropolitan,2013,"Stonehenge Community Development, LLC",2069250,Huntsville,AL,35801,Business Financing,NRE,YES,NO
AL0019,111,01089003000,Metropolitan,2013,"MuniStrategies, LLC",4169600,Huntsville,AL,35801,Business Financing,NRE,YES,NO
AL0019,112,01089003000,Metropolitan,2013,"MuniStrategies, LLC",1830400,Huntsville,AL,35801,Business Financing,NRE,YES,NO
AL0020,113,01133965600,Non-Metropolitan,2013,"Urban Development Fund, LLC",5857560.15,Nauvoo,AL,35578,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AL0020,114,01133965600,Non-Metropolitan,2013,"Urban Development Fund, LLC",2101806,Nauvoo,AL,35578,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AL0020,115,01133965600,Non-Metropolitan,2013,"Urban Development Fund, LLC",1183491,Nauvoo,AL,35578,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
AL0021,116,01047956100,Non-Metropolitan,2013,"AMCREF Community Capital, LLC",7868032,Selma,AL,36703,Business Financing,NRE,NO,NO
AL0021,117,01047956100,Non-Metropolitan,2013,"AMCREF Community Capital, LLC",3518468,Selma,AL,36703,Business Financing,NRE,NO,NO
AL0022,118,01031011000,Non-Metropolitan,2013,"Stonehenge Community Development, LLC",291757,Enterprise,AL,36330,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
AL0022,119,01031011000,Non-Metropolitan,2013,"Stonehenge Community Development, LLC",851100,Enterprise,AL,36330,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
AL0022,120,01031011000,Non-Metropolitan,2013,"Stonehenge Community Development, LLC",1857143,Enterprise,AL,36330,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
AL0022,121,01031011000,Non-Metropolitan,2013,"MuniStrategies, LLC",4571429,Enterprise,AL,36330,Business Financing,NRE,YES,NO
AL0022,122,01031011000,Non-Metropolitan,2013,"MuniStrategies, LLC",4428571,Enterprise,AL,36330,Business Financing,NRE,YES,NO
AL0023,123,01121011200,Non-Metropolitan,2013,"Advantage Capital Community Development Fund, LLC",721500,Childersburg,AL,35044,Business Financing,NRE,NO,NO
AL0023,124,01121011200,Non-Metropolitan,2013,"Advantage Capital Community Development Fund, LLC",505050,Childersburg,AL,35044,Business Financing,NRE,NO,NO
AL0024,125,01069041500,Metropolitan,2014,"Advantage Capital Community Development Fund, LLC",839000,Dothan,AL,36303,Business Financing,NRE,NO,NO
AL0024,126,01069041500,Metropolitan,2013,"Advantage Capital Community Development Fund, LLC",839000,Dothan,AL,36303,Business Financing,NRE,NO,NO
AL0025,127,01097000800,Metropolitan,2013,"Urban Development Fund, LLC",5943167.14,Mobile,AL,36617,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AL0025,128,01097000800,Metropolitan,2013,"Urban Development Fund, LLC",2101806,Mobile,AL,36617,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AL0025,129,01097000800,Metropolitan,2013,"Urban Development Fund, LLC",1097884,Mobile,AL,36617,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AL0026,130,01097000200,Metropolitan,2013,"SOUTHERN COMMUNITY CAPITAL, LLC",5277000,Mobile,AL,36603,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
AL0026,131,01097000200,Metropolitan,2013,"SOUTHERN COMMUNITY CAPITAL, LLC",1998000,Mobile,AL,36603,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
AL0027,133,01125011600,Metropolitan,2013,"Advantage Capital Community Development Fund, LLC",8000000,Tuscaloosa,AL,35401,Business Financing,NRE,NO,NO
AL0027,132,01125011600,Metropolitan,2015,"Advantage Capital Community Development Fund, LLC",8000000,Tuscaloosa,AL,35401,Business Financing,NRE,NO,NO
AL0028,134,01089000201,Metropolitan,2013,"Urban Development Fund, LLC",5807126.14,Huntsville,AL,35811,Business Financing,NRE,NO,NO
AL0028,135,01089000201,Metropolitan,2013,"Urban Development Fund, LLC",2101806,Huntsville,AL,35811,Business Financing,NRE,NO,NO
AL0028,136,01089000201,Metropolitan,2013,"Urban Development Fund, LLC",1233925,Huntsville,AL,35811,Business Financing,NRE,NO,NO
AL0029,137,01073002400,Metropolitan,2013,"Advantage Capital Community Development Fund, LLC",3150000,Birmingham,AL,35222,Business Financing,NRE,NO,NO
AL0030,138,01031011000,Non-Metropolitan,2014,"PNC Community Partners, Inc.",2736400,Enterprise,AL,36330,Business Financing,NRE,YES,NO
AL0030,139,01031011000,Non-Metropolitan,2014,"PNC Community Partners, Inc.",1263600,Enterprise,AL,36330,Business Financing,NRE,YES,NO
AL0030,140,01031011000,Non-Metropolitan,2014,"MuniStrategies, LLC",5472800,Enterprise,AL,36330,Business Financing,NRE,YES,NO
AL0030,141,01031011000,Non-Metropolitan,2014,"MuniStrategies, LLC",2447200,Enterprise,AL,36330,Business Financing,NRE,YES,NO
AL0031,142,01003011501,Non-Metropolitan,2013,"Hampton Roads Ventures, LLC",5979500,Foley,AL,36535,Business Financing,NRE,YES,NO
AL0031,143,01003011501,Non-Metropolitan,2013,"Hampton Roads Ventures, LLC",6145500,Foley,AL,36535,Business Financing,NRE,YES,NO
AL0031,144,01003011501,Non-Metropolitan,2013,"MuniStrategies, LLC",7500000,Foley,AL,36535,Business Financing,NRE,YES,NO
AL0031,145,01003011501,Non-Metropolitan,2013,"MuniStrategies, LLC",2000000,Foley,AL,36535,Business Financing,NRE,YES,NO
AL0031,146,01003011501,Non-Metropolitan,2013,"MuniStrategies, LLC",400000,Foley,AL,36535,Business Financing,NRE,YES,NO
AL0032,147,01081040700,Metropolitan,2013,"Dakotas America, LLC",4867000,Auburn,AL,36832,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AL0032,148,01081040700,Metropolitan,2013,"Dakotas America, LLC",2854000,Auburn,AL,36832,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AL0032,149,01081040700,Metropolitan,2013,"Dakotas America, LLC",2279000,Auburn,AL,36832,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AL0033,150,01053970500,Non-Metropolitan,2013,"Advantage Capital Community Development Fund, LLC",2354333.1,Atmore,AL,36502,Business Financing,NRE,NO,NO
AL0033,151,01053970500,Non-Metropolitan,2013,"Advantage Capital Community Development Fund, LLC",3923888.5,Atmore,AL,36502,Business Financing,NRE,NO,NO
AL0034,152,01015000500,Metropolitan,2014,"Advantage Capital Community Development Fund, LLC",2291000,Anniston,AL,36201,Business Financing,NRE,NO,NO
AL0035,153,01097001200,Metropolitan,2014,"Whitney New Markets Fund, LLC",3725000,Mobile,AL,36602,Business Financing,RE,NO,NO
AL0035,154,01097001200,Metropolitan,2014,"Whitney New Markets Fund, LLC",1275000,Mobile,AL,36602,Business Financing,RE,NO,NO
AL0036,155,01017954300,Non-Metropolitan,2016,People Incorporated Financial Services,4880050,Lanett,AL,36863,Business Financing,NRE,YES,NO
AL0036,156,01017954300,Non-Metropolitan,2016,People Incorporated Financial Services,2127950,Lanett,AL,36863,Business Financing,NRE,YES,NO
AL0036,157,01017954300,Non-Metropolitan,2015,Chase New Markets Corporation,1337000,Lanett,AL,36863,Business Financing,NRE,YES,NO
AL0036,158,01017954300,Non-Metropolitan,2015,Chase New Markets Corporation,663000,Lanett,AL,36863,Business Financing,NRE,YES,NO
AL0036,159,01017954300,Non-Metropolitan,2015,"AMCREF Community Capital, LLC",11107800,Lanett,AL,36863,Business Financing,NRE,YES,NO
AL0036,160,01017954300,Non-Metropolitan,2015,"AMCREF Community Capital, LLC",4192200,Lanett,AL,36863,Business Financing,NRE,YES,NO
AL0036,161,01017954300,Non-Metropolitan,2015,"Waveland Community Development, LLC",5576250,Lanett,AL,36863,Business Financing,NRE,YES,NO
AL0036,162,01017954300,Non-Metropolitan,2015,"Waveland Community Development, LLC",1923750,Lanett,AL,36863,Business Financing,NRE,YES,NO
AL0037,163,01053970500,Non-Metropolitan,2016,"The Valued Advisor Fund, LLC",261096.19,Atmore,AL,36502,Business Financing,SPE,YES,NO
AL0037,164,01053970500,Non-Metropolitan,2015,"PNC Community Partners, Inc.",1010718.71,Atmore,AL,36502,Business Financing,NRE,YES,NO
AL0038,165,01089001301,Metropolitan,2015,"Advantage Capital Community Development Fund, LLC",2500000,Huntsville,AL,35816,Business Financing,NRE,NO,NO
AL0039,166,29091090800,Non-Metropolitan,2015,"Morgan Stanley New Markets, Inc.",5112100,Guntersville,AL,35976,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
AL0039,167,01095030701,Non-Metropolitan,2015,"Morgan Stanley New Markets, Inc.",1887900,Guntersville,AL,35976,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
AL0040,168,01073002700,Metropolitan,2015,"Brownfield Revitalization, LLC",4421300,Birmingham,AL,35203,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AL0040,169,01073002700,Metropolitan,2015,"Brownfield Revitalization, LLC",1948700,Birmingham,AL,35203,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AL0041,170,01073002700,Metropolitan,2015,"National New Markets Fund, LLC",16095800,Birmingham,AL,35203,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AL0041,171,01073002700,Metropolitan,2015,"National New Markets Fund, LLC",6559200,Birmingham,AL,35203,Real Estate–Rehabilitation–Commercial,RE,NO,NO
AL0042,172,01097007400,Metropolitan,2015,"MuniStrategies, LLC",6980000,Mobile,AL,36615,Business Financing,NRE,NO,NO
AL0042,173,01097007400,Metropolitan,2015,"MuniStrategies, LLC",2265000,Mobile,AL,36615,Business Financing,NRE,NO,NO
AL0042,174,01097007400,Metropolitan,2015,"MuniStrategies, LLC",755000,Mobile,AL,36615,Business Financing,NRE,NO,NO
AL0043,175,01053970300,Non-Metropolitan,2015,"Advantage Capital Community Development Fund, LLC",1300000,Flomaton,AL,36441,Business Financing,NRE,NO,NO
AL0044,176,01073001200,Metropolitan,2015,"Advantage Capital Community Development Fund, LLC",1145000,Birmingham,AL,35204,Business Financing,NRE,NO,NO
AL0044,177,01073001200,Metropolitan,2015,"Advantage Capital Community Development Fund, LLC",1145000,Birmingham,AL,35204,Business Financing,NRE,NO,NO
AL0045,178,01003011501,Non-Metropolitan,2013,"Pacesetter CDE, Inc.",6000000,Foley,AL,36535,Business Financing,RE,NO,NO
AL0045,179,01003011501,Non-Metropolitan,2013,"Pacesetter CDE, Inc.",2000000,Foley,AL,36535,Business Financing,RE,NO,NO
AL0046,180,01073000800,Metropolitan,2016,"DV Community Investment, LLC",3989029,BIRMINGHAM,AL,35234,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
AL0046,181,01073000800,Metropolitan,2016,"DV Community Investment, LLC",1830971,BIRMINGHAM,AL,35234,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
AL0046,182,01073000800,Metropolitan,2016,"AMCREF Community Capital, LLC",7945719,Birmingham,AL,35234,Business Financing,NRE,YES,NO
AL0046,183,01073000800,Metropolitan,2016,"AMCREF Community Capital, LLC",3054281,Birmingham,AL,35234,Business Financing,NRE,YES,NO
AL0046,184,01073000800,Metropolitan,2016,"MBS Urban Initiatives CDE, LLC",2699352,Birmingham,AL,35234,Real Estate–Rehabilitation–Commercial,SPE,YES,NO
AL0046,185,01073000800,Metropolitan,2016,"MBS Urban Initiatives CDE, LLC",1220648,Birmingham,AL,35234,Real Estate–Rehabilitation–Commercial,SPE,YES,NO
AL0047,186,01089001301,Metropolitan,2016,"Urban Development Fund, LLC",5481500,Huntsville,AL,35816,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AL0047,187,01089001301,Metropolitan,2016,"Urban Development Fund, LLC",2018500,Huntsville,AL,35816,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
AL0048,188,01127020100,Metropolitan,2016,"Enhanced Community Development, LLC",5806667,Jasper,AL,35501,Business Financing,NRE,NO,NO
AL0048,189,01127020100,Metropolitan,2016,"Enhanced Community Development, LLC",2526667,Jasper,AL,35501,Business Financing,NRE,NO,NO
AL0049,190,01031011000,Non-Metropolitan,2016,"Greenline Community Development Fund, LLC",4210937,Enterprise,AL,36330,Business Financing,NRE,NO,NO
AL0049,191,01031011000,Non-Metropolitan,2016,"Greenline Community Development Fund, LLC",1914063,Enterprise,AL,36330,Business Financing,NRE,NO,NO
AL0049,192,01031011000,Non-Metropolitan,2016,"Greenline Community Development Fund, LLC",1289063,Enterprise,AL,36330,Business Financing,NRE,NO,NO
AL0049,193,01031011000,Non-Metropolitan,2016,"Greenline Community Development Fund, LLC",585937,Enterprise,AL,36330,Business Financing,NRE,NO,NO
AL0050,194,01053970500,Non-Metropolitan,2016,"The Valued Advisor Fund, LLC",654500,Atmore,AL,36502,Business Financing,SPE,NO,NO
AL0051,195,01053969900,Non-Metropolitan,2016,"The Valued Advisor Fund, LLC",1650000,Brewton,AL,36246,Business Financing,SPE,NO,NO
AL0051,196,01053969900,Non-Metropolitan,2016,"The Valued Advisor Fund, LLC",772367,Brewton,AL,36246,Business Financing,SPE,NO,NO
AL0052,197,01025957800,Non-Metropolitan,2016,"The Valued Advisor Fund, LLC",3700000,Grove Hill,AL,36451,Business Financing,NRE,NO,NO
AL0053,198,01003011501,Non-Metropolitan,2016,"The Valued Advisor Fund, LLC",2736936,Foley,AL,36535,Business Financing,SPE,NO,NO
AL0054,199,01003011501,Non-Metropolitan,2017,"The Valued Advisor Fund, LLC",2449006.13,Foley,AL,36535,Business Financing,SPE,YES,NO
AL0054,200,01003011501,Non-Metropolitan,2016,"PNC Community Partners, Inc.",1272496.87,Foley,AL,36535,Business Financing,NRE,YES,NO
AL0055,201,01073000300,Metropolitan,2016,"PNC Community Partners, Inc.",4174800,Birmingham,AL,35212,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
AL0055,202,01073000300,Metropolitan,2016,"PNC Community Partners, Inc.",1825200,Birmingham,AL,35212,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
AL0056,203,01059973300,Non-Metropolitan,2016,"MuniStrategies, LLC",4597600,Phil Campbell,AL,35581,Business Financing,NRE,NO,NO
AL0056,204,01059973300,Non-Metropolitan,2016,"MuniStrategies, LLC",2032100,Phil Campbell,AL,35581,Business Financing,NRE,NO,NO
AL0056,205,01059973300,Non-Metropolitan,2016,"MuniStrategies, LLC",300300,Phil Campbell,AL,35581,Business Financing,NRE,NO,NO
AL0057,206,01073002400,Metropolitan,2017,"Advantage Capital Community Development Fund, LLC",500000,Birmingham,AL,35233,Business Financing,NRE,NO,NO
